date,portfolio_value,daily_return
1963-01-23,1016.63,-0.00023601837009645799
1963-01-24,1019.75,0.0030689631429330344
1963-01-25,1026.62,0.006736945329737676
1963-01-28,1032.25,0.005484015507198459
1963-01-29,1030.13,-0.002053766045047145
1963-01-30,1025.25,-0.004737266170289245
1963-01-31,1029.38,0.00402828578395531
1963-02-01,1028.88,-0.0004857292739318675
1963-02-04,1023.5,-0.005228986859497797
1963-02-05,1024.01,0.0004982901807522033
1963-02-06,1021.74,-0.0022167752268044127
1963-02-07,1019.12,-0.0025642531368058608
1963-02-08,1019.6,0.00047099458356236745
1963-02-11,1016.63,-0.002912907022361688
1963-02-12,1013.99,-0.002596814967097183
1963-02-13,1016.62,0.0025937139419520694
1963-02-14,1018.37,0.0017213904900552635
1963-02-15,1021.87,0.0034368647937390584
1963-02-18,1022.39,0.0005088709914176093
1963-02-19,1016.51,-0.005751229961169391
1963-02-20,1010.25,-0.006158326037127071
1963-02-21,1010.12,-0.00012868101954965905
1963-02-25,999.62,-0.010394804577673944
1963-02-26,1004.26,0.00464176387027071
1963-02-27,996.12,-0.008105470694840022
1963-02-28,980.12,-0.01606232180861744
1963-03-01,978.87,-0.0012753540382810513
1963-03-04,990.26,0.01163586584531151
1963-03-05,986.62,-0.0036758023145436747
1963-03-06,991.11,0.004550890920516526
1963-03-07,997.49,0.006437226947563879
1963-03-08,998.38,0.0008922395211981016
1963-03-11,997.61,-0.0007712494240669221
1963-03-12,999.12,0.001513617545934709
1963-03-13,997.86,-0.0012611097766034307
1963-03-14,994.37,-0.0034974846170805485
1963-03-15,999.13,0.004786950531492362
1963-03-18,992.24,-0.0068959995195819745
1963-03-19,989.63,-0.0026304119970974593
1963-03-20,996.26,0.006699473540616285
1963-03-21,991.75,-0.004526930720896161
1963-03-22,994.99,0.003266952356944852
1963-03-25,992.87,-0.002130674680147493
1963-03-26,997.76,0.004925116077633573
1963-03-27,1009.88,0.012147209749839627
1963-03-28,1009.13,-0.0007426624945537919
1963-03-29,1009.49,0.00035674293698528814
1963-04-01,1010.38,0.0008816332999832532
1963-04-02,1004.76,-0.005562263702765247
1963-04-03,1013.38,0.008579163183247696
1963-04-04,1022.74,0.009236416743965803
1963-04-05,1039.6100000000001,0.01649490584117186
1963-04-08,1046.65,0.006771770183049419
1963-04-09,1039.75,-0.006592461663402327
1963-04-10,1035.6100000000001,-0.003981726376532713
1963-04-11,1039.87,0.004113517636948005
1963-04-15,1041.38,0.0014521045899971163
1963-04-16,1041.24,-0.00013443699706172652
1963-04-17,1039.49,-0.0016806884099727082
1963-04-18,1037.01,-0.002385785337040258
1963-04-19,1049.26,0.011812807976779416
1963-04-22,1051.76,0.002382631568915272
1963-04-23,1060.49,0.008300372708602843
1963-04-24,1062.25,0.0016596101801997776
1963-04-25,1064.63,0.002240527182866714
1963-04-26,1070.6100000000001,0.005616974911471617
1963-04-29,1075.0,0.004100466089425492
1963-04-30,1075.63,0.00058604651162808
1963-05-01,1081.12,0.005103985571246472
1963-05-02,1089.12,0.00739973360959012
1963-05-03,1084.38,-0.00435213750550878
1963-05-06,1078.26,-0.00564377801139837
1963-05-07,1079.04,0.0007233876801513439
1963-05-08,1096.63,0.01630152728351142
1963-05-09,1099.6200000000001,0.0027265349297393993
1963-05-10,1104.5,0.004437896727960355
1963-05-13,1103.74,-0.0006880941602535051
1963-05-14,1099.76,-0.003605921684454727
1963-05-15,1104.63,0.00442823888848487
1963-05-16,1099.0,-0.0050967292215493565
1963-05-17,1098.0,-0.0009099181073702889
1963-05-20,1087.25,-0.009790528233151186
1963-05-21,1094.12,0.006318693952632737
1963-05-22,1093.75,-0.00033817131576052706
1963-05-23,1091.1399999999999,-0.002386285714285785
1963-05-24,1088.49,-0.002428652601865866
1963-05-27,1082.0,-0.005962388262639062
1963-05-28,1085.6100000000001,0.0033364140480591775
1963-05-29,1095.01,0.008658726430301744
1963-05-31,1109.25,0.01300444744796847
1963-06-03,1105.63,-0.003263466306062557
1963-06-04,1107.24,0.001456183352477769
1963-06-05,1102.01,-0.004723456522524483
1963-06-06,1103.88,0.001696899302184196
1963-06-07,1096.63,-0.006567742870601911
1963-06-10,1084.25,-0.011289131247549378
1963-06-11,1088.26,0.0036984090385059343
1963-06-12,1099.23,0.010080311690221055
1963-06-13,1093.5,-0.005212739826969792
1963-06-14,1094.37,0.000795610425240012
1963-06-17,1086.25,-0.007419794036751637
1963-06-18,1087.38,0.0010402761795167415
1963-06-19,1088.12,0.0006805348636169661
1963-06-20,1086.25,-0.0017185604528910936
1963-06-21,1088.26,0.0018504027617951557
1963-06-24,1078.87,-0.00862845275945101
1963-06-25,1076.26,-0.002419197864432121
1963-06-26,1061.38,-0.013825655510750101
1963-06-27,1052.74,-0.00814034558781973
1963-06-28,1056.38,0.0034576438626823247
1963-07-01,1044.86,-0.010905166701376645
1963-07-02,1059.01,0.013542484160557589
1963-07-03,1069.99,0.010368174049347978
1963-07-05,1074.38,0.004102842082636338
1963-07-08,1062.12,-0.011411232524805248
1963-07-09,1072.0,0.009302150416149013
1963-07-10,1067.48,-0.0042164179104476895
1963-07-11,1063.13,-0.004075017798928271
1963-07-12,1058.37,-0.004477345197671179
1963-07-15,1053.38,-0.004714797282613592
1963-07-16,1051.25,-0.002022062313695061
1963-07-17,1048.75,-0.0023781212841854638
1963-07-18,1042.25,-0.006197854588796181
1963-07-19,1036.99,-0.005046773806668292
1963-07-22,1030.25,-0.006499580516687753
1963-07-23,1025.62,-0.004494054841058137
1963-07-24,1029.88,0.004153585148495731
1963-07-25,1025.74,-0.00401988581193935
1963-07-26,1029.37,0.0035389084953301175
1963-07-29,1031.87,0.0024286699631814734
1963-07-30,1050.01,0.01757973388120604
1963-07-31,1045.99,-0.0038285349663336188
1963-08-01,1046.77,0.0007457050258605769
1963-08-02,1045.3899999999999,-0.001318341182876992
1963-08-05,1054.98,0.009173609848956099
1963-08-06,1066.99,0.011384102068285662
1963-08-07,1059.99,-0.006560511344998576
1963-08-08,1063.88,0.003669845941942862
1963-08-09,1073.25,0.008807384291461329
1963-08-12,1075.01,0.0016398788725833224
1963-08-13,1085.38,0.009646421893749979
1963-08-14,1087.87,0.002294127402384216
1963-08-15,1087.63,-0.00022061459549371776
1963-08-16,1084.62,-0.0027674852661293547
1963-08-19,1084.63,9.219818922989731e-06
1963-08-20,1079.12,-0.005080073389082229
1963-08-21,1080.26,0.0010564163392394743
1963-08-22,1086.25,0.005544961398181947
1963-08-23,1084.26,-0.0018319907940160807
1963-08-26,1085.63,0.001263534576577685
1963-08-27,1072.87,-0.011753544025128515
1963-08-28,1079.86,0.006515234837398687
1963-08-29,1078.26,-0.0014816735502749534
1963-08-30,1080.87,0.0024205664681986594
1963-09-03,1083.12,0.00208165644342051
1963-09-04,1083.75,0.0005816530024373989
1963-09-05,1090.24,0.005988465974625212
1963-09-06,1095.87,0.005164000587026596
1963-09-09,1090.26,-0.005119220345478848
1963-09-10,1093.99,0.0034212022820245824
1963-09-11,1097.12,0.0028610864815947767
1963-09-12,1098.63,0.001376330756891031
1963-09-13,1099.51,0.0008009976061094104
1963-09-16,1098.62,-0.000809451482933432
1963-09-17,1100.12,0.0013653492563396874
1963-09-18,1088.75,-0.010335236156055583
1963-09-19,1099.01,0.009423650975889819
1963-09-20,1101.37,0.00214738719392904
1963-09-23,1096.14,-0.004748631250169999
1963-09-24,1106.51,0.009460470377871344
1963-09-25,1098.13,-0.007573361289098024
1963-09-26,1086.01,-0.01103694462404281
1963-09-27,1086.0,-9.208018342365953e-06
1963-09-30,1084.12,-0.0017311233885820565
1963-10-01,1086.89,0.00255506770468239
1963-10-02,1086.76,-0.00011960731996807361
1963-10-03,1098.0,0.010342669954727768
1963-10-04,1103.51,0.005018214936247656
1963-10-07,1108.1399999999999,0.00419570280287429
1963-10-08,1100.01,-0.0073366181168443845
1963-10-09,1096.26,-0.0034090599176370695
1963-10-10,1099.13,0.002617992082170506
1963-10-11,1105.49,0.00578639469398512
1963-10-14,1111.25,0.0052103592072294536
1963-10-15,1115.5,0.0038245219347581294
1963-10-16,1129.38,0.012442850739578848
1963-10-17,1135.76,0.005649117214754806
1963-10-18,1138.76,0.002641403113333718
1963-10-21,1145.12,0.005585022304963161
1963-10-22,1132.01,-0.011448581808019997
1963-10-23,1128.88,-0.002764993242109104
1963-10-24,1132.48,0.00318900148820056
1963-10-25,1143.51,0.009739686352076893
1963-10-28,1155.01,0.010056755078661217
1963-10-29,1149.38,-0.004874416671717063
1963-10-30,1137.8899999999999,-0.009996693869738671
1963-10-31,1145.25,0.006468112031918771
1963-11-01,1137.24,-0.00699410609037332
1963-11-04,1130.24,-0.006155253068833355
1963-11-06,1124.88,-0.0047423556058889815
1963-11-07,1126.3899999999999,0.0013423654078654756
1963-11-08,1136.13,0.008647093812977902
1963-11-11,1140.62,0.003952012533776861
1963-11-12,1139.99,-0.0005523311883010029
1963-11-13,1142.88,0.0025351099571049307
1963-11-14,1140.48,-0.002099958000840063
1963-11-15,1136.3600000000001,-0.0036125140291806135
1963-11-18,1124.8600000000001,-0.010120032384103639
1963-11-19,1119.75,-0.004542787546894855
1963-11-20,1125.1399999999999,0.004813574458584435
1963-11-21,1074.74,-0.044794425582594055
1963-11-22,1058.49,-0.015119935984517219
1963-11-26,1093.5,0.03307541875690845
1963-11-27,1101.99,0.007764060356652891
1963-11-29,1119.5,0.015889436383270228
1963-12-02,1130.37,0.009709691826708333
1963-12-03,1131.63,0.0011146792643119685
1963-12-04,1126.75,-0.004312363581736145
1963-12-05,1140.74,0.01241624140226305
1963-12-06,1133.8899999999999,-0.006004874029139073
1963-12-09,1132.13,-0.0015521787827741385
1963-12-10,1129.38,-0.0024290496674410633
1963-12-11,1123.01,-0.005640262799058049
1963-12-12,1119.75,-0.0029029127078120665
1963-12-13,1118.75,-0.0008930564858227186
1963-12-16,1119.24,0.00043798882681556073
1963-12-17,1126.24,0.006254243951252736
1963-12-18,1129.0,0.0024506321920727547
1963-12-19,1128.74,-0.0002302922940655705
1963-12-20,1128.35,-0.0003455180112338363
1963-12-23,1126.87,-0.0013116497540657246
1963-12-24,1125.0,-0.0016594638245759352
1963-12-26,1137.1100000000001,0.010764444444444576
1963-12-27,1144.24,0.006270281678993239
1963-12-30,1148.0,0.0032860239110676925
1963-12-31,1160.73,0.011088850174216125
1964-01-02,1171.38,0.00917526039647476
1964-01-03,1163.76,-0.006505147774420017
1964-01-06,1164.25,0.0004210490135423406
1964-01-07,1163.88,-0.0003178011595447172
1964-01-08,1170.75,0.005902670378389541
1964-01-09,1186.5,0.013452914798206317
1964-01-10,1193.99,0.0063126843657816956
1964-01-13,1198.38,0.0036767477114549862
1964-01-14,1199.1100000000001,0.000609155693519492
1964-01-15,1225.5,0.022007989258700178
1964-01-16,1217.1100000000001,-0.006846185230518054
1964-01-17,1223.75,0.005455546335170869
1964-01-20,1216.12,-0.00623493360572025
1964-01-21,1209.02,-0.005838239647403154
1964-01-22,1216.37,0.006079303899025668
1964-01-23,1222.75,0.005245114562181019
1964-01-24,1215.88,-0.005618482927826518
1964-01-27,1212.5,-0.002779879593380996
1964-01-28,1209.37,-0.002581443298969144
1964-01-29,1197.24,-0.010030015627971456
1964-01-30,1202.75,0.004602251845912342
1964-01-31,1221.24,0.01537310330492625
1964-02-03,1221.75,0.00041760833251447416
1964-02-04,1223.87,0.0017352158788621619
1964-02-05,1222.98,-0.0007272014184511733
1964-02-06,1226.01,0.0024775548250992596
1964-02-07,1235.76,0.007952626813810593
1964-02-10,1232.75,-0.0024357480416908883
1964-02-11,1237.87,0.004153315757452702
1964-02-12,1241.12,0.002625477634969675
1964-02-13,1250.8899999999999,0.007871922134845999
1964-02-14,1252.62,0.001383015293111356
1964-02-17,1247.88,-0.0037840685922304607
1964-02-18,1248.6399999999999,0.0006090329198318312
1964-02-19,1245.25,-0.0027149538698102438
1964-02-20,1245.24,-8.030515960655293e-06
1964-02-24,1244.63,-0.0004898654074715347
1964-02-25,1256.5,0.009536970826671265
1964-02-26,1264.62,0.006462395543175292
1964-02-27,1257.8899999999999,-0.005321756733247973
1964-02-28,1260.01,0.0016853619950871757
1964-03-02,1260.26,0.0001984111237212094
1964-03-03,1263.49,0.002562963198070145
1964-03-04,1257.0,-0.00513656617780911
1964-03-05,1261.01,0.0031901352426411123
1964-03-06,1270.25,0.0073274597346570935
1964-03-09,1277.6399999999999,0.005817752410942623
1964-03-10,1281.38,0.0029272721580415606
1964-03-11,1293.8899999999999,0.009762911860650147
1964-03-12,1305.25,0.008779726251845421
1964-03-13,1304.12,-0.0008657345336143818
1964-03-16,1300.13,-0.0030595343986747903
1964-03-17,1299.24,-0.0006845469299224805
1964-03-18,1294.52,-0.0036328930759521594
1964-03-19,1290.24,-0.0033062447857120647
1964-03-20,1284.0,-0.004836309523809534
1964-03-23,1290.51,0.005070093457943958
1964-03-24,1293.99,0.0026966083176418465
1964-03-25,1297.99,0.0030912139970169505
1964-03-26,1300.62,0.0020262097550827196
1964-03-30,1302.25,0.0012532484507390418
1964-03-31,1310.87,0.006619312727970783
1964-04-01,1317.61,0.005141623501949022
1964-04-02,1327.26,0.007323866698036641
1964-04-03,1331.88,0.00348085529587272
1964-04-06,1330.76,-0.0008409165990931333
1964-04-07,1315.5,-0.01146713156391832
1964-04-08,1314.13,-0.0010414291144050791
1964-04-09,1312.75,-0.001050124416914655
1964-04-10,1327.0,0.01085507522376683
1964-04-13,1322.3899999999999,-0.0034740015071591523
1964-04-14,1317.01,-0.00406839132177339
1964-04-15,1314.24,-0.002103249026203291
1964-04-16,1315.1399999999999,0.000684806428049578
1964-04-17,1319.0,0.0029350487400581216
1964-04-20,1313.4,-0.004245640636846071
1964-04-21,1324.25,0.008261001979594784
1964-04-22,1323.51,-0.0005588068718141992
1964-04-23,1313.24,-0.007759669364039601
1964-04-24,1306.62,-0.005040967378392436
1964-04-27,1296.38,-0.007837014587255497
1964-04-28,1300.25,0.0029852358104875965
1964-04-29,1285.87,-0.01105941165160551
1964-04-30,1276.74,-0.007100251191800022
1964-05-01,1291.38,0.011466704262418359
1964-05-04,1301.75,0.008030169276278087
1964-05-05,1301.48,-0.00020741309775296202
1964-05-06,1301.3899999999999,-6.915204229041017e-05
1964-05-07,1304.63,0.0024896456865353134
1964-05-08,1306.25,0.0012417313721131418
1964-05-11,1308.77,0.0019291866028707805
1964-05-12,1310.74,0.0015052301015456848
1964-05-13,1309.25,-0.001136762439537975
1964-05-14,1306.5,-0.0021004391827381674
1964-05-15,1315.25,0.006697282816685801
1964-05-18,1196.13,-0.09056833301653666
1964-05-19,1201.5,0.0044894785683828875
1964-05-20,1208.6399999999999,0.005942571785268358
1964-05-21,1211.88,0.0026806989674346138
1964-05-22,1213.38,0.0012377463115160747
1964-05-25,1201.0,-0.010202904283901248
1964-05-26,1196.49,-0.0037552039966693984
1964-05-27,1190.74,-0.004805723407633966
1964-05-28,1193.62,0.0024186640240522195
1964-06-01,1181.73,-0.00996129421423897
1964-06-02,1179.38,-0.001988609919355455
1964-06-03,1174.88,-0.0038155641099560933
1964-06-04,1158.13,-0.014256775160016333
1964-06-05,1165.12,0.006035591859290257
1964-06-08,1155.9099999999999,-0.00790476517440264
1964-06-09,1168.37,0.010779385938351593
1964-06-10,1169.6399999999999,0.0010869844313017296
1964-06-11,1176.75,0.006078793474915578
1964-06-12,1177.75,0.0008497981729338466
1964-06-15,1186.62,0.007531309700700373
1964-06-16,1191.35,0.003986111813385929
1964-06-17,1197.13,0.004851638897049648
1964-06-18,1193.49,-0.003040605448029976
1964-06-19,1192.75,-0.0006200303312134947
1964-06-22,1196.25,0.0029343953049674187
1964-06-23,1189.88,-0.005324973876697947
1964-06-24,1195.77,0.004950078999562901
1964-06-25,1194.25,-0.0012711474614682805
1964-06-26,1190.99,-0.002729746702951674
1964-06-29,1191.3600000000001,0.00031066591659056897
1964-06-30,1190.38,-0.0008225893096964754
1964-07-01,1199.12,0.007342193249214368
1964-07-02,1206.25,0.005946027086530137
1964-07-06,1182.62,-0.019589637305699625
1964-07-07,1187.75,0.004337826182543969
1964-07-08,1184.88,-0.0024163334034938977
1964-07-09,1184.74,-0.00011815542502202625
1964-07-10,1182.6100000000001,-0.0017978628222224957
1964-07-13,1184.37,0.0014882336526833573
1964-07-14,1172.12,-0.010343051580165019
1964-07-15,1180.0,0.0067228611404976935
1964-07-16,1182.75,0.002330508474576165
1964-07-17,1186.51,0.0031790319171423054
1964-07-20,1178.5,-0.006750891269353021
